profile_id,canonical_label,raw_phrase,source_section,context_text,evidence_year,evidence_start_year,evidence_end_year,source_weight,explicit,controlled
92b379c6-3c0a-4620-a98b-6b023aa0806f,Astrocytes,Astrocytes,linkedin_about,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",0,0,0,0.82,False,True
92b379c6-3c0a-4620-a98b-6b023aa0806f,Behavioural Neuroscience,Behavioural Neuroscience,linkedin_about,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",0,0,0,0.82,False,True
92b379c6-3c0a-4620-a98b-6b023aa0806f,Brain Circuitry,Brain Circuitry,linkedin_about,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",0,0,0,0.82,False,True
92b379c6-3c0a-4620-a98b-6b023aa0806f,Clinical Research,Clinical Research,linkedin_about,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",0,0,0,0.82,False,True
92b379c6-3c0a-4620-a98b-6b023aa0806f,Data Analysis,Data Analysis,linkedin_about,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",0,0,0,0.82,False,True
92b379c6-3c0a-4620-a98b-6b023aa0806f,Decision Making,Decision Making,linkedin_about,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",0,0,0,0.82,False,True
92b379c6-3c0a-4620-a98b-6b023aa0806f,Eating Behaviour,eating behaviours,linkedin_about,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",0,0,0,0.82,False,True
92b379c6-3c0a-4620-a98b-6b023aa0806f,Eating Disorders,Eating Disorders,linkedin_about,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",0,0,0,0.82,False,True
92b379c6-3c0a-4620-a98b-6b023aa0806f,Mood Disorders,mood-related disorders,linkedin_about,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",0,0,0,0.82,False,True
92b379c6-3c0a-4620-a98b-6b023aa0806f,Neuropharmacology,neuropsychopharmacology,linkedin_about,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",0,0,0,0.82,False,True
92b379c6-3c0a-4620-a98b-6b023aa0806f,Neuroscience,Neuroscience,linkedin_about,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",0,0,0,0.82,False,True
92b379c6-3c0a-4620-a98b-6b023aa0806f,Research Design,experimental design,linkedin_about,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",0,0,0,0.82,False,True
92b379c6-3c0a-4620-a98b-6b023aa0806f,Stress,Stress,linkedin_about,"I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute, with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology. I hold both a BSc. and MSc. in Biomedical Science (Neuroscience Specialization) with broader training in addiction, stress, and mood-related disorders. My work spans both preclinical and clinical research, focusing on the neural mechanisms that shape eating behaviours. I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits, ",0,0,0,0.82,False,True
ef121235-d2e7-4250-bbe1-9fceb6febae7,Social Sciences,Social Sciences,linkedin_headline,"WEBINAR Come learn about the New Frontiers in Research Fund 2026 Exploration competition requirements and ask all your questions! May 21 at 10:00am ET (French) May 21 at 1:00pm ET (English) For more info: https://lnkd.in/eiYan28D #NFRF #cdnpse #ResearchFunding #Innovation Social Sciences and Humanities Research Council of Canada (SSHRC) Natural Sciences and Engineering Research Council of Canada (NSERC) Canadian Institutes of Health Research | Instituts de recherche en sant du Canada Canada Foundation for Innovation/Fondation canadienne pour l'innovation Innovation, Science and Economic Develo",0,0,0,0.92,False,True
afede334-d3bd-4233-860a-c2ebeed96bef,Health Services,Health Services,linkedin_headline,Congratulations to the Calgary Stroke Program team! They have won the 2025 ASTech Researcher of the Year Award! Research led by the Calgary Stroke Program has transformed stroke treatment globally and improved the lives of countless patients. Their ESCAPE study showed how endovascular thrombectomy (EVT) could drastically reduce stroke-related disability and death. Successful trials have helped determine international guidelines for stroke care and established Calgary as a leader in the field. Bravo to the many members of the Calgary Stroke Team! Read more: https://lnkd.in/gV3EftYz Hotchkiss Br,0,0,0,0.92,False,True
afede334-d3bd-4233-860a-c2ebeed96bef,Public Health,Public Health,linkedin_headline,Congratulations to the Calgary Stroke Program team! They have won the 2025 ASTech Researcher of the Year Award! Research led by the Calgary Stroke Program has transformed stroke treatment globally and improved the lives of countless patients. Their ESCAPE study showed how endovascular thrombectomy (EVT) could drastically reduce stroke-related disability and death. Successful trials have helped determine international guidelines for stroke care and established Calgary as a leader in the field. Bravo to the many members of the Calgary Stroke Team! Read more: https://lnkd.in/gV3EftYz Hotchkiss Br,0,0,0,0.92,False,True
afede334-d3bd-4233-860a-c2ebeed96bef,Stroke,Stroke,linkedin_headline,Congratulations to the Calgary Stroke Program team! They have won the 2025 ASTech Researcher of the Year Award! Research led by the Calgary Stroke Program has transformed stroke treatment globally and improved the lives of countless patients. Their ESCAPE study showed how endovascular thrombectomy (EVT) could drastically reduce stroke-related disability and death. Successful trials have helped determine international guidelines for stroke care and established Calgary as a leader in the field. Bravo to the many members of the Calgary Stroke Team! Read more: https://lnkd.in/gV3EftYz Hotchkiss Br,0,0,0,0.92,False,True
d0acaa7f-1d1c-4ed4-b005-f761383bc900,Psychology,Psychology,linkedin_headline,Sociology + Psychology Honours | Undergraduate Researcher | University of Calgary,0,0,0,0.92,False,True
49763fcc-eef0-4d5c-b7b6-e50306059e11,Neuroscience,Neuroscience,linkedin_headline,"I'm honoured to (finally) share that I've won the Canada Graduate Research Scholarship from Canadian Institutes of Health Research | Instituts de recherche en sant du Canada ! This support means so much as I continue my PhD research in Neuroscience. Im especially thankful to my supervisors ( Leah Mayo and Dr. Matt Hill) mentors, lab members, friends, and family for all of their encouragement and guidance throughout this journey. Looking forward to the next stage of this work and the oppo",0,0,0,0.92,False,True
b09e11c3-3662-43d4-be74-d01aa75f830e,Neurodevelopmental Disorders,Neurodevelopmental Disorders,linkedin_about,"I am currently an incoming fourth year student at the University of Calgary working towards an Honours Bachelor of Science degree in Neuroscience. I am passionate about everything science-related (especially the brain) and always strive to improve the world even in little ways. I have previously held two student research positions and have presented my project at the Calgary Youth Science Fairs in 2022 and 2023 where I have received multiple medals and awards for my scientific research projects. Over the summer of 2023, I volunteered at numerous locations primarily to work with and give back t",0,0,0,0.82,False,True
b09e11c3-3662-43d4-be74-d01aa75f830e,Neuroscience,Neuroscience,linkedin_about,"I am currently an incoming fourth year student at the University of Calgary working towards an Honours Bachelor of Science degree in Neuroscience. I am passionate about everything science-related (especially the brain) and always strive to improve the world even in little ways. I have previously held two student research positions and have presented my project at the Calgary Youth Science Fairs in 2022 and 2023 where I have received multiple medals and awards for my scientific research projects. Over the summer of 2023, I volunteered at numerous locations primarily to work with and give back t",0,0,0,0.82,False,True
59f1baa7-c47e-4120-aab8-90de02a38acf,Artificial Intelligence,AI,linkedin_about,"With the explosion of Remote Sensing (RS) data, fast market growth is bottlenecked by the lack of intelligent analytics that can automatically transfer large-volume, ever-increasing, noisy, heterogeneous raw RS data into compact, real-time, value-added information products. I tailor-design cutting-edge AI solutions to enable automatic generation of scalable RS information products in a high-precision, fast and cost-effective manner to better support various key applications in environmental monitoring, climate change studies and resource exploration. I have strong expertise on AI and machine l",0,0,0,0.82,False,True
59f1baa7-c47e-4120-aab8-90de02a38acf,Machine Learning,Machine Learning,linkedin_about,"With the explosion of Remote Sensing (RS) data, fast market growth is bottlenecked by the lack of intelligent analytics that can automatically transfer large-volume, ever-increasing, noisy, heterogeneous raw RS data into compact, real-time, value-added information products. I tailor-design cutting-edge AI solutions to enable automatic generation of scalable RS information products in a high-precision, fast and cost-effective manner to better support various key applications in environmental monitoring, climate change studies and resource exploration. I have strong expertise on AI and machine l",0,0,0,0.82,False,True
480cc2ee-0cb0-41ea-96b5-90c6afcb2a8d,Health Systems,health system,linkedin_headline,"Senior Business Partner, Health System Enablement | Problem Solver, Connector, Smile Sharer",0,0,0,0.92,False,True
efdbc8f3-283f-4d55-8d4a-cf4403e08152,Public Health,Public Health,linkedin_headline,"One Month Before the Next Time Change, Canada Reconsiders the Practice Today, October 2, 2025, MP Marie France Lalonde announced a Private Members Bill to address Canada s bi annual time change. The proposed legislation would launch a pan Canadian conference to discuss the possibility of adopting a fixed time nationwide. Joined by Members of Parliament and researchers from the Canadian Sleep Research Consortium including Dr. R becca Robillard ( University of Ottawa & The Royal ), Dr. Michael Antle ( University of Calgary ), Dr. Tetyana Kendzerska ( University of Ottawa & The Ottawa Hospital ),",0,0,0,0.92,False,True
e08e3686-313b-4b16-a632-07ecfb926907,Astrocytes,Astrocytes,linkedin_about,"Hi my name is Matthew Komori. I am a third year Kinesiology BSc student at the University of Calgary. I find the human body so fascinating and integrative and I have always had a passion for sports. Specifically, I played competitive volleyball, winning many provincial titles and one national championship. Now, Im currently the head coach for a volleyball club in Calgary, owned by one of my former coaches. Coaching has been incredibly rewardingI love working with kids and seeing them learn, grow, and have fun through sport. In addition to volleyball, I also teach swimming and work as a lifegua",0,0,0,0.82,False,True
e08e3686-313b-4b16-a632-07ecfb926907,Mental Health,Mental Health,linkedin_about,"Hi my name is Matthew Komori. I am a third year Kinesiology BSc student at the University of Calgary. I find the human body so fascinating and integrative and I have always had a passion for sports. Specifically, I played competitive volleyball, winning many provincial titles and one national championship. Now, Im currently the head coach for a volleyball club in Calgary, owned by one of my former coaches. Coaching has been incredibly rewardingI love working with kids and seeing them learn, grow, and have fun through sport. In addition to volleyball, I also teach swimming and work as a lifegua",0,0,0,0.82,False,True
e08e3686-313b-4b16-a632-07ecfb926907,Research Design,experimental design,linkedin_about,"Hi my name is Matthew Komori. I am a third year Kinesiology BSc student at the University of Calgary. I find the human body so fascinating and integrative and I have always had a passion for sports. Specifically, I played competitive volleyball, winning many provincial titles and one national championship. Now, Im currently the head coach for a volleyball club in Calgary, owned by one of my former coaches. Coaching has been incredibly rewardingI love working with kids and seeing them learn, grow, and have fun through sport. In addition to volleyball, I also teach swimming and work as a lifegua",0,0,0,0.82,False,True
e08e3686-313b-4b16-a632-07ecfb926907,Stress,Stress,linkedin_about,"Hi my name is Matthew Komori. I am a third year Kinesiology BSc student at the University of Calgary. I find the human body so fascinating and integrative and I have always had a passion for sports. Specifically, I played competitive volleyball, winning many provincial titles and one national championship. Now, Im currently the head coach for a volleyball club in Calgary, owned by one of my former coaches. Coaching has been incredibly rewardingI love working with kids and seeing them learn, grow, and have fun through sport. In addition to volleyball, I also teach swimming and work as a lifegua",0,0,0,0.82,False,True
17689c22-cf80-44cf-a1f0-671f6081695e,Bioengineering,Bioengineering,linkedin_about,"Energetic, enthusiastic educator and researcher with expertise in chemical engineering, bioengineering of stem cells, and tissue engineering. Experience with running and expanding a multidisciplinary cross-faculty graduate program. Specialties: My research focus is on the generation of large numbers of stem cells and their differentiated progeny in controlled processes for clinical and therapeutic purposes - the scale-up of stem cell production in bioreactors. This is important because large numbers of stem cells are required for research and treatment of diseases ranging from Parkinson's dise",0,0,0,0.82,False,True
17689c22-cf80-44cf-a1f0-671f6081695e,Parkinson Disease,Parkinson's disease,linkedin_about,"Energetic, enthusiastic educator and researcher with expertise in chemical engineering, bioengineering of stem cells, and tissue engineering. Experience with running and expanding a multidisciplinary cross-faculty graduate program. Specialties: My research focus is on the generation of large numbers of stem cells and their differentiated progeny in controlled processes for clinical and therapeutic purposes - the scale-up of stem cell production in bioreactors. This is important because large numbers of stem cells are required for research and treatment of diseases ranging from Parkinson's dise",0,0,0,0.82,False,True
17689c22-cf80-44cf-a1f0-671f6081695e,Stem Cells,Stem Cells,linkedin_about,"Energetic, enthusiastic educator and researcher with expertise in chemical engineering, bioengineering of stem cells, and tissue engineering. Experience with running and expanding a multidisciplinary cross-faculty graduate program. Specialties: My research focus is on the generation of large numbers of stem cells and their differentiated progeny in controlled processes for clinical and therapeutic purposes - the scale-up of stem cell production in bioreactors. This is important because large numbers of stem cells are required for research and treatment of diseases ranging from Parkinson's dise",0,0,0,0.82,False,True
17689c22-cf80-44cf-a1f0-671f6081695e,Tissue Engineering,Tissue Engineering,linkedin_about,"Energetic, enthusiastic educator and researcher with expertise in chemical engineering, bioengineering of stem cells, and tissue engineering. Experience with running and expanding a multidisciplinary cross-faculty graduate program. Specialties: My research focus is on the generation of large numbers of stem cells and their differentiated progeny in controlled processes for clinical and therapeutic purposes - the scale-up of stem cell production in bioreactors. This is important because large numbers of stem cells are required for research and treatment of diseases ranging from Parkinson's dise",0,0,0,0.82,False,True
030f8cde-f2ae-4824-8f5b-98102638bf51,Child Health,Child Health,linkedin_about,Passionate about child health and wellness.,0,0,0,0.82,False,True
03db3f72-1adc-4d08-bdde-9864a58cb2a6,Artificial Intelligence,AI,linkedin_headline,Founder and CEO at Thrive Global | Passionate about Health and AI,0,0,0,0.92,False,True
03db3f72-1adc-4d08-bdde-9864a58cb2a6,Biomedical Engineering,Biomedical Engineering,linkedin_about,"PhD candidate in Biomedical Engineering with 8+ years of experience in biomedical image and signal processing, machine learning, and data analysis. I am proficient in MATLAB, Python, and C/C++, with strong expertise in statistical analysis, mathematical modelling, and deep learning. My research focuses on estimating and correcting motion during MRI acquisition using EEG signals, with applications in EEGfMRI analysis. I build data pipelines, develop ML algorithms, and design tools for EEG and MRI analysis, contributing to feature extraction, image processing, visualization, and hardwaresoftware",0,0,0,0.82,False,True
03db3f72-1adc-4d08-bdde-9864a58cb2a6,Data Analysis,Data Analysis,linkedin_about,"PhD candidate in Biomedical Engineering with 8+ years of experience in biomedical image and signal processing, machine learning, and data analysis. I am proficient in MATLAB, Python, and C/C++, with strong expertise in statistical analysis, mathematical modelling, and deep learning. My research focuses on estimating and correcting motion during MRI acquisition using EEG signals, with applications in EEGfMRI analysis. I build data pipelines, develop ML algorithms, and design tools for EEG and MRI analysis, contributing to feature extraction, image processing, visualization, and hardwaresoftware",0,0,0,0.82,False,True
03db3f72-1adc-4d08-bdde-9864a58cb2a6,Deep Learning,Deep Learning,linkedin_about,"PhD candidate in Biomedical Engineering with 8+ years of experience in biomedical image and signal processing, machine learning, and data analysis. I am proficient in MATLAB, Python, and C/C++, with strong expertise in statistical analysis, mathematical modelling, and deep learning. My research focuses on estimating and correcting motion during MRI acquisition using EEG signals, with applications in EEGfMRI analysis. I build data pipelines, develop ML algorithms, and design tools for EEG and MRI analysis, contributing to feature extraction, image processing, visualization, and hardwaresoftware",0,0,0,0.82,False,True
03db3f72-1adc-4d08-bdde-9864a58cb2a6,Electroencephalography,EEG,linkedin_about,"PhD candidate in Biomedical Engineering with 8+ years of experience in biomedical image and signal processing, machine learning, and data analysis. I am proficient in MATLAB, Python, and C/C++, with strong expertise in statistical analysis, mathematical modelling, and deep learning. My research focuses on estimating and correcting motion during MRI acquisition using EEG signals, with applications in EEGfMRI analysis. I build data pipelines, develop ML algorithms, and design tools for EEG and MRI analysis, contributing to feature extraction, image processing, visualization, and hardwaresoftware",0,0,0,0.82,False,True
03db3f72-1adc-4d08-bdde-9864a58cb2a6,Machine Learning,Machine Learning,linkedin_about,"PhD candidate in Biomedical Engineering with 8+ years of experience in biomedical image and signal processing, machine learning, and data analysis. I am proficient in MATLAB, Python, and C/C++, with strong expertise in statistical analysis, mathematical modelling, and deep learning. My research focuses on estimating and correcting motion during MRI acquisition using EEG signals, with applications in EEGfMRI analysis. I build data pipelines, develop ML algorithms, and design tools for EEG and MRI analysis, contributing to feature extraction, image processing, visualization, and hardwaresoftware",0,0,0,0.82,False,True
03db3f72-1adc-4d08-bdde-9864a58cb2a6,Magnetic Resonance Imaging,MRI,linkedin_about,"PhD candidate in Biomedical Engineering with 8+ years of experience in biomedical image and signal processing, machine learning, and data analysis. I am proficient in MATLAB, Python, and C/C++, with strong expertise in statistical analysis, mathematical modelling, and deep learning. My research focuses on estimating and correcting motion during MRI acquisition using EEG signals, with applications in EEGfMRI analysis. I build data pipelines, develop ML algorithms, and design tools for EEG and MRI analysis, contributing to feature extraction, image processing, visualization, and hardwaresoftware",0,0,0,0.82,False,True
03db3f72-1adc-4d08-bdde-9864a58cb2a6,Medical Image Processing,image processing,linkedin_about,"PhD candidate in Biomedical Engineering with 8+ years of experience in biomedical image and signal processing, machine learning, and data analysis. I am proficient in MATLAB, Python, and C/C++, with strong expertise in statistical analysis, mathematical modelling, and deep learning. My research focuses on estimating and correcting motion during MRI acquisition using EEG signals, with applications in EEGfMRI analysis. I build data pipelines, develop ML algorithms, and design tools for EEG and MRI analysis, contributing to feature extraction, image processing, visualization, and hardwaresoftware",0,0,0,0.82,False,True
03db3f72-1adc-4d08-bdde-9864a58cb2a6,Neuroimaging,Neuroimaging,linkedin_about,"PhD candidate in Biomedical Engineering with 8+ years of experience in biomedical image and signal processing, machine learning, and data analysis. I am proficient in MATLAB, Python, and C/C++, with strong expertise in statistical analysis, mathematical modelling, and deep learning. My research focuses on estimating and correcting motion during MRI acquisition using EEG signals, with applications in EEGfMRI analysis. I build data pipelines, develop ML algorithms, and design tools for EEG and MRI analysis, contributing to feature extraction, image processing, visualization, and hardwaresoftware",0,0,0,0.82,False,True
03db3f72-1adc-4d08-bdde-9864a58cb2a6,Python,Python,linkedin_about,"PhD candidate in Biomedical Engineering with 8+ years of experience in biomedical image and signal processing, machine learning, and data analysis. I am proficient in MATLAB, Python, and C/C++, with strong expertise in statistical analysis, mathematical modelling, and deep learning. My research focuses on estimating and correcting motion during MRI acquisition using EEG signals, with applications in EEGfMRI analysis. I build data pipelines, develop ML algorithms, and design tools for EEG and MRI analysis, contributing to feature extraction, image processing, visualization, and hardwaresoftware",0,0,0,0.82,False,True
03db3f72-1adc-4d08-bdde-9864a58cb2a6,Signal Processing,Signal Processing,linkedin_about,"PhD candidate in Biomedical Engineering with 8+ years of experience in biomedical image and signal processing, machine learning, and data analysis. I am proficient in MATLAB, Python, and C/C++, with strong expertise in statistical analysis, mathematical modelling, and deep learning. My research focuses on estimating and correcting motion during MRI acquisition using EEG signals, with applications in EEGfMRI analysis. I build data pipelines, develop ML algorithms, and design tools for EEG and MRI analysis, contributing to feature extraction, image processing, visualization, and hardwaresoftware",0,0,0,0.82,False,True
03db3f72-1adc-4d08-bdde-9864a58cb2a6,Electroencephalography,EEG,linkedin_about_explicit,"PhD candidate in Biomedical Engineering with 8+ years of experience in biomedical image and signal processing, machine learning, and data analysis. I am proficient in MATLAB, Python, and C/C++, with strong expertise in statistical analysis, mathematical modelling, and deep learning. My research focuses on estimating and correcting motion during MRI acquisition using EEG signals, with applications in EEGfMRI analysis. I build data pipelines, develop ML algorithms, and design tools for EEG and MRI analysis, contributing to feature extraction, image processing, visualization, and hardwaresoftware",0,0,0,0.9,True,True
03db3f72-1adc-4d08-bdde-9864a58cb2a6,Magnetic Resonance Imaging,MRI,linkedin_about_explicit,"PhD candidate in Biomedical Engineering with 8+ years of experience in biomedical image and signal processing, machine learning, and data analysis. I am proficient in MATLAB, Python, and C/C++, with strong expertise in statistical analysis, mathematical modelling, and deep learning. My research focuses on estimating and correcting motion during MRI acquisition using EEG signals, with applications in EEGfMRI analysis. I build data pipelines, develop ML algorithms, and design tools for EEG and MRI analysis, contributing to feature extraction, image processing, visualization, and hardwaresoftware",0,0,0,0.9,True,True
0c2aa172-9ee3-4815-a8e8-940f4c2e9e09,Neuroscience,neuroscience researcher,linkedin_headline,CIHR CGSM Scholar | Co-Executive Director of Brain Climate Equity Collaborative | UCalgary WRC Distinguished Graduate Student 2026 | MSc Neuroscience Researcher,0,0,0,0.92,False,True
0c2aa172-9ee3-4815-a8e8-940f4c2e9e09,Health Equity,Health Equity,linkedin_about,"MSc Neuroscience researcher and Co-Executive Director of the Brain Climate Equity Collaborative, working at the intersection of neurological health, climate justice, and health equity. My work focuses on translating research into real-world impact, advancing climate-resilient approaches to neurological health, and building initiatives that center community and inclusion.",0,0,0,0.82,False,True
0c2aa172-9ee3-4815-a8e8-940f4c2e9e09,Neuroscience,neuroscience researcher,linkedin_about,"MSc Neuroscience researcher and Co-Executive Director of the Brain Climate Equity Collaborative, working at the intersection of neurological health, climate justice, and health equity. My work focuses on translating research into real-world impact, advancing climate-resilient approaches to neurological health, and building initiatives that center community and inclusion.",0,0,0,0.82,False,True
56a1930b-86d2-43fd-8ba5-cf49dddd7b32,Psychology,psychology student,linkedin_headline,Psychology Student at UCalgary | Arts and Science Honours Academy | Horatio Alger Scholar 25,0,0,0,0.92,False,True
56a1930b-86d2-43fd-8ba5-cf49dddd7b32,Psychology,psychology student,linkedin_about,"I am a first year psychology student at the University of Calgary. I could say a lot in this bio but the description with the greatest potency in the least amount of words is this: asking stupid questions has served me well. I love learning, whenever I can; everything I do reflects that.",0,0,0,0.82,False,True
465607d0-7eec-4fc1-9e85-f3ba7630de87,Neuroscience,Neuroscience,linkedin_about,Recent graduate from the MSc Neuroscience program at the University of Calgary and former student-athlete at Mount Royal University. Passionate about the brain and it's impact on human behaviour!,0,0,0,0.82,False,True
83b39db3-81d5-4826-a845-78dd04233ffe,Biological Sciences,Biological Sciences,linkedin_headline,Master of Management Student Class of 2026 | Bachelor of Biological Sciences,0,0,0,0.92,False,True
37968b3f-84d7-4292-84c0-b2be36cec56e,Mental Health,Mental Health,linkedin_headline,"Director, MESSI Research Lab | Assistant Professor, Software Engineering, University of Calgary | Full Member, Hotchkiss Brain Institute | Full Member, Mathison Centre for Mental Health Research & Education",0,0,0,0.92,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Biomedical Engineering,Biomedical Engineering,linkedin_headline,Computational Neuroscience Enthusiast | Biomedical Engineering Student,0,0,0,0.92,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Computational Neuroscience,Computational Neuroscience,linkedin_headline,Computational Neuroscience Enthusiast | Biomedical Engineering Student,0,0,0,0.92,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Neuroscience,Neuroscience,linkedin_headline,Computational Neuroscience Enthusiast | Biomedical Engineering Student,0,0,0,0.92,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Artificial Intelligence,AI,linkedin_about,"My name is Pouya, and I am currently pursuing an MSc in Biomedical Engineering with a specialization in computational neuroscience at the University of Calgary. I completed my BSc in Biomedical Engineering and Computer Science simultaneously at Amirkabir University of Technology (Tehran Polytechnic). Alongside my studies, I have also been interested in volleyball, movies, music, and books. I am passionate about the field of AI, specifically machine learning, deep learning, deep neural networks, and the application of AI-based models in healthcare, especially in computational and cognitive neur",0,0,0,0.82,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Biomedical Engineering,Biomedical Engineering,linkedin_about,"My name is Pouya, and I am currently pursuing an MSc in Biomedical Engineering with a specialization in computational neuroscience at the University of Calgary. I completed my BSc in Biomedical Engineering and Computer Science simultaneously at Amirkabir University of Technology (Tehran Polytechnic). Alongside my studies, I have also been interested in volleyball, movies, music, and books. I am passionate about the field of AI, specifically machine learning, deep learning, deep neural networks, and the application of AI-based models in healthcare, especially in computational and cognitive neur",0,0,0,0.82,False,True
2639593a-850c-4dcb-be8b-e338bccf7a2f,Cognitive Neuroscience,Cognitive Neuroscience,linkedin_about,"My name is Pouya, and I am currently pursuing an MSc in Biomedical Engineering with a specialization in computational neuroscience at the University of Calgary. I completed my BSc in Biomedical Engineering and Computer Science simultaneously at Amirkabir University of Technology (Tehran Polytechnic). Alongside my studies, I have also been interested in volleyball, movies, music, and books. I am passionate about the field of AI, specifically machine learning, deep learning, deep neural networks, and the application of AI-based models in healthcare, especially in computational and cognitive neur",0,0,0,0.82,False,True
